Time,Device771,Device772,Device773,Device774,Device775,Device776,Device777,Device778,Device779,Device780,Device781,Device782,Device783,Device784,Device785,Device788,Device789,Device790,Device791,Device792,Device793,Device794,Device795,Device796,Device797,Device798,Device799,Device800,Device801,Device802,Device803,Device804,Device805,Device806,Device807,Device808,Device809,Device810,Device811,Device812,Device813,Device814,Device815,Device816,Device817,Device818,Device819,Device820,Device821,Device822,Device823,Device824,Device825,Device826,Device828,Device829,Device830,Device831,Device832,Device833,Device834,Device835,Device836,Device837,Device838,Device839,Device840,Device841,Device842,Device843,Device844,Device845,Device846,Device847,Device848,Device849,Device850,Device851,Device852,Device853,Device854,Device855,Device856,Device857,Device858,Device859,Device860,Device861,Device862,Device863,Device864,Device865,Device866,Device867,Device868,Device869,Device870,Device871,Device872,Device873,Device874,Device875,Device876,Device877,Device878,Device879,Device881,Device882,Device883,Device884,Device885,Device886,Device887,Device888,Device889,Device890,Device891,Device892,Device893,Device894,Device895,Device896,Device897,Device898,Device899,Device900,Device901,Device902,Device903,Device905,Device906,Device907,Device909,Device910,Device911,Device912,Device913,Device914,Device915,Device916,Device917,Device918,Device919,Device920,Device921,Device922,Device923,Device924,Device925,Device926,Device927,Device928,Device929,Device930,Device931,Device932,Device933,Device934,Device935,Device936,Device937,Device938,Device939,Device940,Device941,Device942,Device943,Device944,Device945,Device946,Device947,Device948,Device949,Device950,Device951,Device952,Device953,Device954,Device955,Device956,Device957,Device958,Device959,Device960,Device961,Device962,Device963,Device964,Device965,Device966,Device967,Device968,Device969,Device970,Device971,Device972,Device973,Device974,Device975,Device976,Device977,Device978,Device979,Device980,Device981,Device982,Device983,Device984,Device985,Device986,Device987,Device988,Device989,Device990,Device991,Device992,Device993,Device994,Device995,Device996,Device997,Device998,Device999,Device1000,Device1001,Device1002,Device1003,Device1004,Device1005,Device1006,Device1007,Device1008,Device1009,Device1010,Device1011,Device1012,Device1013,Device1014,Device1015,Device1016,Device1017,Device1018,Device1020,Device1021,Device1022,Device1023,Device1024,Device1025,Device1026,Device1027,Device1028,Device1029,Device1030,Device1031,Device1032,Device1033,Device1034,Device1035,Device1036,Device1037,Device1038,Device1039,Device1040,Device1041,Device1042,Device1043,Device1044,Device1045,Device1046,Device1047,Device1048,Device1049,Device1050,Device1051,Device1052,Device1053,Device1054,Device1055,Device1056,Device1057,Device1059,Device1060,Device1061,Device1062,Device1063,Device1064,Device1065,Device1066,Device1067,Device1068,Device1069
0.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,19.324565,19.388732,19.428592,19.436148,19.427483,19.179906,18.504289,17.88012,17.772133,18.609781,14.478778,16.104892,18.571967,19.8785,19.829549,19.820621,19.855256,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,19.388732,19.388732,19.388732,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,19.534378,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,19.299578,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,19.339095,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0
0.39916245,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,19.330476,19.404368,19.439909,19.441132,19.427578,19.182658,18.574992,17.889942,17.797243,18.609916,14.551939,16.211943,18.59917,19.881748,19.840711,19.83064,19.855576,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,19.404368,19.404368,19.404368,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,19.726725,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,19.305225,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,19.359377,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,20.0,0.0
0.79832489,20.008316,20.007256,20.0068,20.006576,20.006471,20.006376,20.006334,20.006324,20.006262,20.006262,20.006277,20.006261,20.006272,20.006269,20.006255,20.007803,20.007097,20.006696,20.006549,20.006437,20.006373,20.006341,20.006333,20.006296,20.00631,20.006281,20.006264,20.006287,20.006248,20.006249,20.006278,20.007041,20.006722,20.006585,20.006436,20.006388,20.006347,20.00635,20.006293,20.006265,20.006276,20.006267,20.006269,20.006246,20.006253,20.006233,20.006259,20.006736,20.006528,20.00644,20.006393,20.006338,20.006301,20.006309,20.006266,20.006306,20.006257,20.005747,19.351566,19.408945,19.451447,19.462729,19.457388,19.224301,18.6786,18.082404,17.852236,18.654222,14.980988,16.348014,18.627282,19.882444,19.841108,19.837547,19.860491,20.00625,20.006255,20.006246,20.006229,20.006256,20.006244,20.006272,20.00626,20.006251,20.006242,20.006255,20.006233,20.006262,20.006227,19.408945,19.408945,19.408945,20.006296,20.005622,20.0063,20.00522,20.005803,20.005857,20.004269,20.0055,20.006502,19.743607,20.006162,20.006318,20.006186,20.006496,20.006227,20.005304,20.006303,20.00624,20.006252,20.006278,20.006245,20.006272,20.006267,20.006237,20.006279,20.006257,20.006255,20.006246,20.006256,20.006227,20.006244,20.006262,20.006291,20.006259,20.006262,20.006248,20.00626,20.006232,20.006256,20.006285,20.00624,20.006261,20.006267,20.006248,20.006259,20.006274,20.006257,20.006252,20.006286,20.006289,20.006247,20.006278,20.006263,20.006268,20.006264,20.006263,20.006247,20.006259,20.006252,20.006251,20.00625,20.006273,20.006293,20.00627,20.006271,20.006296,20.006248,20.006273,20.006241,20.006249,20.006277,20.006224,20.006266,20.006258,20.006239,20.006272,20.006224,20.006242,20.006322,20.006305,20.006298,20.006279,20.006302,20.006267,20.006237,20.00626,20.006286,20.006254,20.006276,20.00626,20.00626,20.00625,20.006259,20.006251,20.006339,20.006286,20.006283,20.006286,20.006301,20.006285,20.006263,20.006257,20.00627,20.006262,20.006238,20.006258,20.006246,20.006267,20.006244,20.00626,20.006355,20.006343,20.006285,20.006326,20.00629,20.006266,20.006294,20.006268,20.006246,20.006283,20.006249,20.006261,20.006262,20.006232,20.006248,20.006408,20.006362,20.006322,20.006328,20.006292,20.006273,20.006264,20.006283,20.006272,20.006253,20.00626,20.006258,20.00625,20.006249,20.006281,20.006443,20.006395,20.006347,20.006298,20.006342,20.006282,20.006298,20.006264,20.006282,20.006282,20.006271,20.006237,20.006271,20.006241,20.006266,20.006545,20.00648,20.006402,20.006363,20.006317,20.006294,20.006285,20.006292,20.006266,20.006274,20.006263,20.006306,20.006278,20.006235,20.00628,19.324721,20.00611,20.006289,20.006264,20.006293,20.006292,20.006347,20.00638,20.006433,20.006565,20.00684,20.007285,20.008287,20.193128,19.37024,20.006257,20.006273,20.006299,20.006274,20.006341,20.006314,20.006395,20.006477,20.006537,20.006801,20.00729,20.008323,20.201689,0.0
0.90039879,20.053976,20.037337,20.036737,20.036448,20.036315,20.036192,20.036136,20.036124,20.036043,20.036046,20.036058,20.036037,20.036052,20.036048,20.036032,20.38233,20.037196,20.036617,20.036424,20.036275,20.036185,20.036147,20.036135,20.036088,20.036105,20.03607,20.036041,20.03607,20.036022,20.036024,20.03606,20.037125,20.036661,20.036471,20.036276,20.03621,20.036156,20.036158,20.036082,20.036047,20.036062,20.036052,20.036048,20.036018,20.036027,20.036002,20.036036,20.036676,20.036398,20.036274,20.036215,20.036143,20.036092,20.036103,20.036048,20.036098,20.036036,20.035405,19.354454,19.422116,19.466158,19.474817,19.465866,19.302531,18.934078,18.349083,17.909014,18.846978,15.952507,16.740168,18.698804,19.890697,19.841408,19.837838,19.861124,20.036025,20.036032,20.036021,20.035999,20.036033,20.036017,20.036053,20.036038,20.036026,20.036016,20.036031,20.036004,20.03604,20.035968,19.422116,19.422116,19.422116,20.036043,20.03537,20.036034,20.034949,20.035521,20.035504,20.033878,20.035156,20.036269,20.0,20.035913,20.036088,20.035952,20.036121,20.035968,20.034894,20.036093,20.036013,20.036028,20.036062,20.03602,20.036053,20.036047,20.036011,20.036064,20.036035,20.03603,20.036019,20.036031,20.035996,20.036017,20.03604,20.036079,20.036038,20.036042,20.036023,20.036039,20.036005,20.036034,20.03607,20.036014,20.036041,20.036046,20.036022,20.036035,20.036055,20.036034,20.03603,20.036073,20.036076,20.036023,20.036062,20.036043,20.036049,20.036045,20.036043,20.036022,20.036036,20.036027,20.036026,20.036025,20.036054,20.036083,20.036054,20.036055,20.036085,20.036024,20.036057,20.036016,20.036025,20.036061,20.035994,20.036046,20.036034,20.036011,20.036052,20.035992,20.036016,20.036121,20.036098,20.036089,20.036064,20.036093,20.036048,20.036011,20.036038,20.036073,20.036033,20.036057,20.036037,20.036037,20.036025,20.036037,20.036026,20.036144,20.036073,20.03607,20.036075,20.036093,20.036072,20.036044,20.036036,20.036053,20.036044,20.036009,20.036034,20.03602,20.036047,20.036018,20.036038,20.036167,20.03615,20.036073,20.036125,20.03608,20.036048,20.036084,20.036049,20.036023,20.036071,20.036023,20.036037,20.036039,20.036002,20.036023,20.036236,20.036175,20.036123,20.03613,20.036083,20.036056,20.036045,20.03607,20.036056,20.036028,20.036041,20.036033,20.036023,20.036023,20.036064,20.036283,20.036221,20.036153,20.03609,20.036147,20.036068,20.03609,20.036045,20.03607,20.036071,20.036051,20.036007,20.036051,20.036013,20.036045,20.036418,20.036333,20.036231,20.036178,20.036113,20.036086,20.036074,20.036083,20.036049,20.036058,20.03604,20.036094,20.03606,20.036006,20.036063,19.343631,20.035839,20.036076,20.036045,20.036082,20.03608,20.036153,20.036193,20.036262,20.036435,20.036794,20.037375,20.052764,40.822154,19.403338,20.036003,20.036056,20.036089,20.036058,20.036143,20.03611,20.036217,20.036324,20.036395,20.036746,20.037384,20.053418,41.499625,4.6564059e-07
1.0126801,22.427063,20.095084,20.075912,20.067098,20.062062,20.059013,20.057206,20.056132,20.055392,20.055006,20.054783,20.054615,20.054546,20.05449,20.054438,29.113283,20.14313,20.08775,20.077389,20.070074,20.064976,20.061487,20.059129,20.057483,20.056448,20.055706,20.055212,20.054956,20.054704,20.054586,20.054555,20.130705,20.082814,20.078002,20.073068,20.068785,20.065206,20.062385,20.060104,20.058411,20.057221,20.05634,20.055715,20.055253,20.054971,20.054738,20.05465,20.070185,20.061467,20.057586,20.055885,20.05509,20.054722,20.054599,20.054439,20.054531,20.054408,20.052941,19.39113,19.462377,19.505926,19.512621,19.503007,19.425616,19.295759,18.493282,18.308126,19.042628,15.956059,16.74117,18.741091,19.891052,19.845526,19.839306,19.869509,20.054547,20.05447,20.054403,20.054618,20.054759,20.054804,20.054873,20.054831,20.054763,20.05468,20.054628,20.054528,20.054519,20.054349,19.462377,19.462377,19.462377,20.053729,20.053103,20.05408,20.052693,20.053392,20.053208,20.05154,20.052959,20.054445,20.0,20.054271,20.054474,20.054337,20.054174,20.054349,20.052934,20.054478,20.054382,20.054407,20.054455,20.054412,20.054465,20.054471,20.05444,20.054523,20.054498,20.054503,20.054497,20.054517,20.054472,20.054496,20.054519,20.054475,20.054433,20.054451,20.054441,20.054479,20.054458,20.054518,20.054588,20.054537,20.054588,20.054607,20.054582,20.054598,20.054618,20.05458,20.054444,20.054519,20.054548,20.054513,20.054598,20.054612,20.054659,20.054688,20.054712,20.054701,20.054725,20.054709,20.054695,20.054673,20.054685,20.054582,20.054591,20.054644,20.05474,20.054727,20.054831,20.054834,20.054885,20.054956,20.054874,20.054926,20.054885,20.054818,20.054824,20.054699,20.05468,20.05479,20.054853,20.054944,20.055019,20.055157,20.055188,20.055199,20.055263,20.055304,20.05522,20.055195,20.055099,20.055019,20.054919,20.054854,20.054763,20.055182,20.055278,20.055455,20.055625,20.055784,20.055842,20.055835,20.055798,20.055743,20.055621,20.055443,20.055332,20.055173,20.055073,20.054914,20.054831,20.056025,20.056338,20.056517,20.056784,20.056834,20.056798,20.056752,20.056541,20.056287,20.056098,20.055785,20.055563,20.055346,20.055106,20.054969,20.057908,20.058331,20.058555,20.058656,20.058499,20.058211,20.057825,20.057417,20.056943,20.056055,20.056482,20.055711,20.055402,20.055159,20.055015,20.06177,20.062106,20.061959,20.061454,20.060845,20.059932,20.059084,20.058184,20.057445,20.05678,20.056199,20.055698,20.055402,20.055085,20.054924,20.069432,20.068625,20.067058,20.065238,20.063329,20.061553,20.059984,20.058677,20.057565,20.056733,20.056064,20.055654,20.055259,20.054935,20.054827,19.36282,20.053287,20.05454,20.054572,20.054745,20.05497,20.05547,20.056282,20.05782,20.060896,20.067257,20.083611,22.321418,41.084309,19.404352,20.054066,20.054778,20.055054,20.055398,20.056127,20.057103,20.058888,20.061724,20.066291,20.07437,20.092155,22.347561,41.874162,1.293624e-05
1.0430922,22.758385,20.106248,20.09177,20.084695,20.08068,20.078244,20.076803,20.075954,20.075352,20.075049,20.074868,20.07473,20.07468,20.074636,20.074593,29.227446,20.150814,20.101154,20.092822,20.086998,20.082944,20.080182,20.078317,20.07701,20.076198,20.075607,20.075203,20.075006,20.074798,20.074707,20.074691,20.134784,20.097301,20.093334,20.08937,20.085959,20.083116,20.08089,20.079073,20.07773,20.076798,20.0761,20.075601,20.075228,20.075009,20.074821,20.07476,20.087296,20.080264,20.077146,20.075784,20.07514,20.074833,20.07474,20.074599,20.074684,20.074573,20.073678,19.479044,19.524219,19.543158,19.531916,19.505632,19.427121,19.354881,18.991638,18.706042,19.20979,16.845598,17.287381,19.158356,19.895187,19.849512,19.83979,19.870432,20.074677,20.074618,20.074563,20.074728,20.074845,20.074878,20.07494,20.074903,20.074848,20.07478,20.074743,20.074658,20.074659,20.074507,19.524219,19.524219,19.524219,20.074475,20.073821,20.07446,20.073383,20.073952,20.073874,20.072155,20.073467,20.074809,20.004693,20.074436,20.07465,20.074509,20.07446,20.074507,20.07322,20.07464,20.074546,20.074569,20.074615,20.074571,20.074621,20.074624,20.074592,20.074668,20.074644,20.074643,20.074635,20.074654,20.074612,20.074635,20.074659,20.074635,20.074592,20.074607,20.074594,20.074628,20.074604,20.074659,20.074722,20.074671,20.074716,20.074729,20.074703,20.074718,20.074739,20.074706,20.074599,20.074669,20.074692,20.074651,20.074727,20.074735,20.074772,20.074794,20.074813,20.0748,20.074819,20.074804,20.074793,20.074776,20.074792,20.074721,20.074721,20.074762,20.074846,20.074821,20.074911,20.074903,20.074945,20.07501,20.074931,20.07498,20.074943,20.074887,20.0749,20.07479,20.07478,20.074894,20.07494,20.075008,20.075061,20.075176,20.075189,20.07519,20.075246,20.075287,20.075212,20.075193,20.075113,20.07505,20.07497,20.074921,20.074848,20.07521,20.075268,20.075407,20.075543,20.075669,20.075712,20.075698,20.075667,20.075629,20.075532,20.075378,20.075296,20.075168,20.075095,20.074964,20.074903,20.075883,20.076126,20.076246,20.076468,20.076496,20.076458,20.076431,20.076255,20.07605,20.075914,20.07565,20.075478,20.075308,20.075112,20.075008,20.077393,20.077705,20.077867,20.077945,20.077811,20.077574,20.077267,20.076952,20.076575,20.075864,20.076209,20.075593,20.075348,20.075157,20.075054,20.080462,20.080702,20.08056,20.080143,20.079676,20.078933,20.078271,20.07755,20.076974,20.076452,20.075983,20.075577,20.075354,20.075097,20.074978,20.086574,20.085885,20.084608,20.083152,20.081624,20.080217,20.078976,20.077948,20.077064,20.076411,20.075874,20.075561,20.075243,20.074977,20.074905,19.473557,20.074299,20.074685,20.074703,20.07485,20.075026,20.075439,20.076088,20.077324,20.079805,20.084961,20.097277,22.650622,41.217143,19.534544,20.074614,20.074868,20.075094,20.075358,20.075953,20.076715,20.078152,20.080416,20.084046,20.090556,20.103945,22.676387,42.018904,1.310355e-05
1.0735042,25.546729,20.133889,20.106985,20.096281,20.09019,20.0865,20.084311,20.083008,20.082124,20.081655,20.081374,20.081173,20.081088,20.081021,20.080962,29.228093,20.285339,20.121539,20.10879,20.099949,20.093751,20.089514,20.086646,20.084656,20.083395,20.082501,20.081899,20.08158,20.081286,20.081144,20.081099,20.262972,20.115601,20.109591,20.103617,20.098389,20.094033,20.090602,20.08784,20.085789,20.084343,20.083272,20.082509,20.081951,20.081608,20.081332,20.081219,20.100192,20.089496,20.084766,20.082699,20.081744,20.0813,20.08115,20.080962,20.081066,20.080928,20.079385,19.511172,19.559523,19.578277,19.564765,19.53311,19.456679,19.46478,19.432597,19.009761,19.315307,17.500496,17.886273,19.615595,19.895865,19.851382,19.842236,19.873584,20.081096,20.081002,20.080923,20.081188,20.081352,20.08141,20.081485,20.081439,20.081359,20.081261,20.081194,20.081079,20.08106,20.080868,19.559523,19.559523,19.559523,20.080221,20.079595,20.080563,20.079181,20.07988,20.079704,20.078043,20.079474,20.080963,20.034308,20.080781,20.080997,20.080859,20.080673,20.080868,20.079429,20.081001,20.0809,20.080926,20.080979,20.080934,20.080993,20.081001,20.080972,20.08106,20.081038,20.081041,20.081036,20.081058,20.081012,20.081036,20.08106,20.081001,20.080957,20.080978,20.080969,20.081013,20.080995,20.081062,20.081139,20.081091,20.081146,20.081165,20.081139,20.081155,20.081176,20.081136,20.080973,20.081056,20.081091,20.081057,20.081152,20.081174,20.081229,20.081265,20.081295,20.081286,20.081309,20.081292,20.081275,20.081249,20.081258,20.081131,20.081146,20.081212,20.081322,20.081317,20.081437,20.081448,20.081509,20.081588,20.081503,20.081552,20.081503,20.081427,20.081426,20.081288,20.081261,20.081377,20.08146,20.08157,20.081665,20.081827,20.081872,20.081893,20.081965,20.082009,20.081915,20.081875,20.081762,20.081666,20.081549,20.081466,20.081359,20.081852,20.08198,20.082196,20.082403,20.082588,20.082664,20.082658,20.082616,20.082547,20.082401,20.082186,20.082046,20.081856,20.081729,20.081543,20.081439,20.082877,20.083261,20.083487,20.083802,20.083869,20.08383,20.083766,20.083515,20.083213,20.082976,20.082598,20.082325,20.082061,20.081779,20.081608,20.085163,20.085683,20.085962,20.086077,20.085895,20.085545,20.085076,20.084576,20.084003,20.082926,20.083446,20.082505,20.082132,20.081838,20.081656,20.08987,20.090282,20.090101,20.08949,20.088734,20.087632,20.0866,20.085514,20.084611,20.083804,20.083096,20.082494,20.082127,20.081751,20.08155,20.099183,20.098223,20.096299,20.094078,20.091759,20.089603,20.087695,20.086105,20.08476,20.083749,20.082933,20.082423,20.081951,20.081569,20.081428,19.498365,20.07978,20.08108,20.081124,20.08133,20.081602,20.082201,20.083179,20.085046,20.088769,20.096486,20.119835,25.386328,41.663012,19.539318,20.080602,20.081373,20.081702,20.082127,20.082997,20.08419,20.086346,20.089778,20.09532,20.105116,20.130274,25.420015,43.155451,1.3134913e-05
1.1069575,26.054237,20.192451,20.14465,20.123865,20.111088,20.102797,20.097375,20.093754,20.091187,20.089482,20.088283,20.087407,20.086815,20.086371,20.086027,29.236446,20.392358,20.154603,20.135034,20.121171,20.111165,20.104026,20.098921,20.095187,20.092566,20.090601,20.089152,20.088177,20.087361,20.08681,20.086447,20.352112,20.135861,20.12731,20.119261,20.112157,20.106183,20.101382,20.097466,20.094455,20.092212,20.090477,20.08916,20.088151,20.087437,20.086853,20.086492,20.114899,20.098898,20.091894,20.088705,20.087129,20.08631,20.085922,20.085457,20.085676,20.085344,20.083659,19.52374,19.589999,19.627084,19.626394,19.608762,19.46214,19.466272,19.525481,19.114058,19.498896,17.97046,18.464675,19.652197,19.910771,19.856284,19.845731,19.87889,20.086162,20.086096,20.085774,20.086056,20.086007,20.085908,20.085893,20.085792,20.085678,20.085555,20.085469,20.085335,20.085306,20.085088,19.589999,19.589999,19.589999,20.084346,20.083677,20.084739,20.083244,20.08406,20.083704,20.082031,20.083501,20.085145,20.052197,20.084991,20.085223,20.085082,20.084793,20.085088,20.083551,20.085239,20.085123,20.085151,20.085208,20.085161,20.085225,20.085236,20.085207,20.085303,20.085282,20.085285,20.08528,20.085305,20.085256,20.085282,20.085306,20.085247,20.085189,20.085212,20.085204,20.085253,20.085238,20.085313,20.085397,20.085351,20.085411,20.08543,20.085403,20.085421,20.085441,20.085397,20.08523,20.085303,20.085343,20.085312,20.085418,20.085448,20.085511,20.085554,20.08559,20.085583,20.085605,20.085586,20.085566,20.085536,20.085541,20.08542,20.085418,20.085496,20.085622,20.085628,20.085764,20.085783,20.085854,20.08594,20.08585,20.085896,20.08584,20.085754,20.085745,20.085592,20.085555,20.085726,20.085796,20.085929,20.086047,20.086234,20.086294,20.086324,20.086403,20.086448,20.086342,20.086287,20.086157,20.086042,20.085904,20.085804,20.085678,20.086327,20.086448,20.086707,20.086951,20.087166,20.087257,20.087253,20.087201,20.087115,20.086941,20.086689,20.086518,20.086294,20.086138,20.085921,20.085792,20.087633,20.088031,20.088319,20.088678,20.088759,20.088713,20.088626,20.08833,20.087974,20.087681,20.087236,20.086908,20.086592,20.08626,20.08605,20.090566,20.091112,20.091451,20.091574,20.091351,20.09093,20.090366,20.089759,20.089074,20.087777,20.088406,20.087266,20.086812,20.086447,20.086208,20.096794,20.09717,20.096945,20.096192,20.095238,20.093909,20.09264,20.091323,20.090207,20.089204,20.088317,20.087564,20.087069,20.08658,20.086286,20.109853,20.108428,20.105995,20.10318,20.100254,20.097523,20.095086,20.093026,20.091266,20.089895,20.088766,20.087999,20.087303,20.08673,20.086433,19.498489,20.084609,20.086558,20.087071,20.087932,20.089113,20.090991,20.09379,20.098328,20.106137,20.120636,20.161507,25.912666,41.726107,19.549921,20.086769,20.088222,20.089412,20.090978,20.093372,20.096607,20.10153,20.108789,20.119799,20.137933,20.18229,25.938154,43.176071,1.3462677e-05
1.1437561,27.626402,20.264771,20.194199,20.162276,20.142136,20.128765,20.119777,20.1136,20.109183,20.106117,20.103908,20.102289,20.101139,20.100277,20.09962,29.362216,20.550794,20.199299,20.17201,20.152603,20.138376,20.12803,20.120454,20.1148,20.11068,20.107534,20.105156,20.103458,20.102066,20.101065,20.100353,20.486776,20.166393,20.154932,20.14457,20.135373,20.127602,20.121278,20.116087,20.112016,20.108893,20.106427,20.104501,20.102996,20.101871,20.100948,20.100314,20.139307,20.117333,20.107788,20.103346,20.10108,20.099846,20.099194,20.098423,20.098769,20.098223,20.096383,19.613954,19.67438,19.700158,19.688766,19.653155,19.492207,19.493369,19.525717,19.496396,19.655087,18.367409,18.773909,19.858282,19.930564,19.86693,19.847297,19.884698,20.099758,20.099723,20.099132,20.099433,20.09915,20.098879,20.098763,20.098603,20.098452,20.0983,20.098193,20.098039,20.097997,20.097754,19.67438,19.67438,19.67438,20.096926,20.096304,20.097351,20.095863,20.096677,20.096259,20.094544,20.096025,20.097803,20.072628,20.097639,20.097894,20.09775,20.097379,20.097754,20.096141,20.097921,20.09779,20.09782,20.097881,20.097833,20.097901,20.097916,20.097888,20.097991,20.097971,20.097976,20.097972,20.097998,20.097947,20.097973,20.097997,20.097937,20.097864,20.09789,20.097885,20.097939,20.097926,20.098009,20.098103,20.098057,20.098123,20.098144,20.098117,20.098135,20.098155,20.098107,20.097933,20.097994,20.098041,20.098014,20.098131,20.098169,20.098243,20.098294,20.098337,20.098331,20.098354,20.098333,20.098309,20.098274,20.098274,20.098159,20.098138,20.098229,20.098373,20.098391,20.098544,20.098573,20.098655,20.098749,20.098654,20.098697,20.098633,20.098536,20.098519,20.098348,20.0983,20.098532,20.098586,20.098745,20.098888,20.099102,20.09918,20.09922,20.099307,20.099353,20.099234,20.099164,20.099014,20.098878,20.098718,20.098598,20.098452,20.099274,20.099386,20.099692,20.099977,20.100223,20.100331,20.100328,20.100267,20.100161,20.099957,20.099667,20.099459,20.099198,20.099009,20.098759,20.098603,20.100894,20.101306,20.101658,20.102066,20.102162,20.102107,20.101993,20.101649,20.101233,20.100879,20.100363,20.099972,20.099598,20.099211,20.098957,20.104549,20.10512,20.105521,20.105649,20.105379,20.104879,20.104208,20.103483,20.102675,20.101138,20.101883,20.100527,20.099983,20.099541,20.099237,20.112471,20.112798,20.112519,20.111601,20.110423,20.108841,20.107309,20.105736,20.104385,20.103166,20.102084,20.101164,20.100528,20.099915,20.099518,20.129695,20.12774,20.124729,20.121243,20.117639,20.114268,20.111244,20.108665,20.106446,20.104679,20.103207,20.102157,20.101214,20.10043,20.099961,19.585024,20.098207,20.100604,20.101635,20.103216,20.105399,20.108687,20.113494,20.120983,20.133305,20.155308,20.215259,27.491288,41.825401,19.619164,20.101577,20.103777,20.105914,20.108738,20.112811,20.118295,20.126268,20.137752,20.154789,20.182133,20.247449,27.512782,43.200665,1.3512954e-05
