UTC时间,卫星,速度 (公里/小时),航向 (度),纬度,经度,GPS卫星,Glonass卫星,BrakeTrigger,高度 (米),速度品质 (公里/小时),垂直速度 (公里/小时),触发事件时间 (s),解决方案类型,Elapsed time (s),Distance (米),Lateral acceleration (G),Longitudinal acceleration (G),Relative height (米),Radius of turn (米),DIS33 (米),v (公里/小时),oil (ml),IMU Kalman Filter Status,CustomBrakeTrigger_|_ContextSpecificChannel_|_2d058a7d-adf4-4854-8fa0-2a376f2a4032,Centre Line Deviation_|_ContextSpecificChannel_|_2d058a7d-adf4-4854-8fa0-2a376f2a4032 (米)
001851.080,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,4.91,0.00,0.00,0.00,0.00,0.00,790.69,6.96,269.869995117188,0,0,0.00
001851.090,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,4.92,0.00,0.00,0.00,0.00,0.00,790.70,6.90,269.880004882813,0,0,0.00
001851.100,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,4.93,0.00,0.00,0.00,0.00,0.00,790.71,6.86,269.880004882813,0,0,0.00
001851.110,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,4.94,0.00,0.00,0.00,0.00,0.00,790.72,6.97,269.889984130859,0,0,0.00
001851.120,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,4.95,0.00,0.00,0.00,0.00,0.00,790.73,7.07,269.899993896484,0,0,0.00
001851.130,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,4.96,0.00,0.00,0.00,0.00,0.00,790.74,7.03,269.899993896484,0,0,0.00
001851.140,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,4.97,0.00,0.00,0.00,0.00,0.00,790.74,6.88,269.910003662109,0,0,0.00
001851.150,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,4.98,0.00,0.00,0.00,0.00,0.00,790.75,6.94,269.910003662109,0,0,0.00
001851.160,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,4.99,0.00,0.00,0.00,0.00,0.00,790.76,7.12,269.919982910156,0,0,0.00
001851.170,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.00,0.00,0.00,0.00,0.00,0.00,790.77,7.09,269.919982910156,0,0,0.00
001851.180,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.01,0.00,0.00,0.00,0.00,0.00,790.78,6.93,269.929992675781,0,0,0.00
001851.190,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.02,0.00,0.00,0.00,0.00,0.00,790.79,6.90,269.929992675781,0,0,0.00
001851.200,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.03,0.00,0.00,0.00,0.00,0.00,790.80,7.12,269.940002441406,0,0,0.00
001851.210,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.04,0.00,0.00,0.00,0.00,0.00,790.81,7.10,269.940002441406,0,0,0.00
001851.220,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.05,0.00,0.00,0.00,0.00,0.00,790.82,6.97,269.949981689453,0,0,0.00
001851.230,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.06,0.00,0.00,0.00,0.00,0.00,790.83,6.96,269.949981689453,0,0,0.00
001851.240,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.07,0.00,0.00,0.00,0.00,0.00,790.84,7.01,269.959991455078,0,0,0.00
001851.250,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.08,0.00,0.00,0.00,0.00,0.00,790.85,7.19,269.959991455078,0,0,0.00
001851.260,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.09,0.00,0.00,0.00,0.00,0.00,790.86,7.06,269.970001220703,0,0,0.00
001851.270,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.10,0.00,0.00,0.00,0.00,0.00,790.87,6.88,269.970001220703,0,0,0.00
001851.280,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.11,0.00,0.00,0.00,0.00,0.00,790.87,7.01,269.97998046875,0,0,0.00
001851.290,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.12,0.00,0.00,0.00,0.00,0.00,790.88,7.15,269.97998046875,0,0,0.00
001851.300,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.13,0.00,0.00,0.00,0.00,0.00,790.89,7.08,269.989990234375,0,0,0.00
001851.310,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.14,0.00,0.00,0.00,0.00,0.00,790.90,7.01,270,0,0,0.00
001851.320,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.15,0.00,0.00,0.00,0.00,0.00,790.91,7.02,270,0,0,0.00
001851.330,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.16,0.00,0.00,0.00,0.00,0.00,790.92,7.10,270.009979248047,0,0,0.00
001851.340,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.17,0.00,0.00,0.00,0.00,0.00,790.93,7.11,270.009979248047,0,0,0.00
001851.350,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.18,0.00,0.00,0.00,0.00,0.00,790.94,7.05,270.019989013672,0,0,0.00
001851.360,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.19,0.00,0.00,0.00,0.00,0.00,790.95,7.01,270.019989013672,0,0,0.00
001851.370,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.20,0.00,0.00,0.00,0.00,0.00,790.96,7.11,270.029998779297,0,0,0.00
001851.380,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.21,0.00,0.00,0.00,0.00,0.00,790.97,7.13,270.040008544922,0,0,0.00
001851.390,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.22,0.00,0.00,0.00,0.00,0.00,790.98,7.12,270.040008544922,0,0,0.00
001851.400,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.23,0.00,0.00,0.00,0.00,0.00,790.99,6.94,270.049987792969,0,0,0.00
001851.410,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.24,0.00,0.00,0.00,0.00,0.00,791.00,7.00,270.049987792969,0,0,0.00
001851.420,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.25,0.00,0.00,0.00,0.00,0.00,791.01,7.16,270.059997558594,0,0,0.00
001851.430,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.26,0.00,0.00,0.00,0.00,0.00,791.02,7.09,270.059997558594,0,0,0.00
001851.440,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.27,0.00,0.00,0.00,0.00,0.00,791.03,7.09,270.070007324219,0,0,0.00
001851.450,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.28,0.00,0.00,0.00,0.00,0.00,791.04,6.95,270.070007324219,0,0,0.00
001851.460,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.29,0.00,0.00,0.00,0.00,0.00,791.04,7.07,270.079986572266,0,0,0.00
001851.470,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.30,0.00,0.00,0.00,0.00,0.00,791.05,7.15,270.079986572266,0,0,0.00
001851.480,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.31,0.00,0.00,0.00,0.00,0.00,791.06,7.07,270.089996337891,0,0,0.00
001851.490,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.32,0.00,0.00,0.00,0.00,0.00,791.07,6.99,270.089996337891,0,0,0.00
001851.500,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.33,0.00,0.00,0.00,0.00,0.00,791.08,7.10,270.100006103516,0,0,0.00
001851.510,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.34,0.00,0.00,0.00,0.00,0.00,791.09,7.04,270.109985351563,0,0,0.00
001851.520,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.35,0.00,0.00,0.00,0.00,0.00,791.10,7.11,270.109985351563,0,0,0.00
001851.530,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.36,0.00,0.00,0.00,0.00,0.00,791.11,7.03,270.119995117188,0,0,0.00
001851.540,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.37,0.00,0.00,0.00,0.00,0.00,791.12,7.08,270.119995117188,0,0,0.00
001851.550,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.38,0.00,0.00,0.00,0.00,0.00,791.13,7.09,270.130004882813,0,0,0.00
001851.560,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.39,0.00,0.00,0.00,0.00,0.00,791.14,7.11,270.130004882813,0,0,0.00
001851.570,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.40,0.00,0.00,0.00,0.00,0.00,791.15,7.09,270.139984130859,0,0,0.00
001851.580,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.41,0.00,0.00,0.00,0.00,0.00,791.16,7.11,270.149993896484,0,0,0.00
001851.590,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.42,0.00,0.00,0.00,0.00,0.00,791.17,7.04,270.149993896484,0,0,0.00
001851.600,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.43,0.00,0.00,0.00,0.00,0.00,791.18,7.11,270.160003662109,0,0,0.00
001851.610,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.44,0.00,0.00,0.00,0.00,0.00,791.19,7.11,270.160003662109,0,0,0.00
001851.620,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.45,0.00,0.00,0.00,0.00,0.00,791.20,7.10,270.169982910156,0,0,0.00
001851.630,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.46,0.00,0.00,0.00,0.00,0.00,791.21,6.95,270.179992675781,0,0,0.00
001851.640,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.47,0.00,0.00,0.00,0.00,0.00,791.21,7.02,270.179992675781,0,0,0.00
001851.650,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.48,0.00,0.00,0.00,0.00,0.00,791.22,7.19,270.190002441406,0,0,0.00
001851.660,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.49,0.00,0.00,0.00,0.00,0.00,791.23,7.15,270.190002441406,0,0,0.00
001851.670,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.50,0.00,0.00,0.00,0.00,0.00,791.24,6.89,270.199981689453,0,0,0.00
001851.680,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.51,0.00,0.00,0.00,0.00,0.00,791.25,7.12,270.209991455078,0,0,0.00
001851.690,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.52,0.00,0.00,0.00,0.00,0.00,791.26,7.06,270.209991455078,0,0,0.00
001851.700,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.53,0.00,0.00,0.00,0.00,0.00,791.27,7.10,270.220001220703,0,0,0.00
001851.710,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.54,0.00,0.00,0.00,0.00,0.00,791.28,7.11,270.22998046875,0,0,0.00
001851.720,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.55,0.00,0.00,0.00,0.00,0.00,791.29,6.93,270.22998046875,0,0,0.00
001851.730,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.56,0.00,0.00,0.00,0.00,0.00,791.30,7.02,270.239990234375,0,0,0.00
001851.740,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.57,0.00,0.00,0.00,0.00,0.00,791.31,7.10,270.25,0,0,0.00
001851.750,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.58,0.00,0.00,0.00,0.00,0.00,791.32,7.17,270.25,0,0,0.00
001851.760,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.59,0.00,0.00,0.00,0.00,0.00,791.33,7.08,270.259979248047,0,0,0.00
001851.770,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.60,0.00,0.00,0.00,0.00,0.00,791.34,6.97,270.269989013672,0,0,0.00
001851.780,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.61,0.00,0.00,0.00,0.00,0.00,791.35,7.03,270.269989013672,0,0,0.00
001851.790,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.62,0.00,0.00,0.00,0.00,0.00,791.36,7.22,270.279998779297,0,0,0.00
001851.800,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.63,0.00,0.00,0.00,0.00,0.00,791.36,7.15,270.290008544922,0,0,0.00
001851.810,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.64,0.00,0.00,0.00,0.00,0.00,791.37,6.88,270.290008544922,0,0,0.00
001851.820,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.65,0.00,0.00,0.00,0.00,0.00,791.38,7.04,270.299987792969,0,0,0.00
001851.830,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.66,0.00,0.00,0.00,0.00,0.00,791.39,7.24,270.309997558594,0,0,0.00
001851.840,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.67,0.00,0.00,0.00,0.00,0.00,791.40,7.09,270.309997558594,0,0,0.00
001851.850,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.68,0.00,0.00,0.00,0.00,0.00,791.41,6.95,270.320007324219,0,0,0.00
001851.860,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.69,0.00,0.00,0.00,0.00,0.00,791.42,6.89,270.320007324219,0,0,0.00
001851.870,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.70,0.00,0.00,0.00,0.00,0.00,791.43,7.21,270.329986572266,0,0,0.00
001851.880,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.71,0.00,0.00,0.00,0.00,0.00,791.44,7.32,270.339996337891,0,0,0.00
001851.890,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.72,0.00,0.00,0.00,0.00,0.00,791.45,7.12,270.339996337891,0,0,0.00
001851.900,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.73,0.00,0.00,0.00,0.00,0.00,791.46,6.90,270.350006103516,0,0,0.00
001851.910,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.74,0.00,0.00,0.00,0.00,0.00,791.47,6.96,270.359985351563,0,0,0.00
001851.920,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.75,0.00,0.00,0.00,0.00,0.00,791.48,7.16,270.359985351563,0,0,0.00
001851.930,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.76,0.00,0.00,0.00,0.00,0.00,791.49,7.25,270.369995117188,0,0,0.00
001851.940,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.77,0.00,0.00,0.00,0.00,0.00,791.50,6.95,270.369995117188,0,0,0.00
001851.950,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.78,0.00,0.00,0.00,0.00,0.00,791.51,6.97,270.380004882813,0,0,0.00
001851.960,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.79,0.00,0.00,0.00,0.00,0.00,791.52,7.20,270.389984130859,0,0,0.00
001851.970,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.80,0.00,0.00,0.00,0.00,0.00,791.53,7.23,270.389984130859,0,0,0.00
001851.980,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.81,0.00,0.00,0.00,0.00,0.00,791.53,7.10,270.399993896484,0,0,0.00
001851.990,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.82,0.00,0.00,0.00,0.00,0.00,791.54,7.01,270.399993896484,0,0,0.00
001852.000,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.83,0.00,0.00,0.00,0.00,0.00,791.55,7.08,270.410003662109,0,0,0.00
001852.010,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.84,0.00,0.00,0.00,0.00,0.00,791.56,7.32,270.419982910156,0,0,0.00
001852.020,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.85,0.00,0.00,0.00,0.00,0.00,791.57,7.13,270.419982910156,0,0,0.00
001852.030,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.86,0.00,0.00,0.00,0.00,0.00,791.58,6.99,270.429992675781,0,0,0.00
001852.040,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.87,0.00,0.00,0.00,0.00,0.00,791.59,7.06,270.440002441406,0,0,0.00
001852.050,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.88,0.00,0.00,0.00,0.00,0.00,791.60,7.22,270.440002441406,0,0,0.00
001852.060,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.89,0.00,0.00,0.00,0.00,0.00,791.61,7.31,270.449981689453,0,0,0.00
001852.070,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.90,0.00,0.00,0.00,0.00,0.00,791.62,7.10,270.449981689453,0,0,0.00
001852.080,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.91,0.00,0.00,0.00,0.00,0.00,791.63,6.94,270.459991455078,0,0,0.00
001852.090,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.92,0.00,0.00,0.00,0.00,0.00,791.64,7.24,270.470001220703,0,0,0.00
001852.100,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.93,0.00,0.00,0.00,0.00,0.00,791.65,7.26,270.470001220703,0,0,0.00
001852.110,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.94,0.00,0.00,0.00,0.00,0.00,791.66,7.17,270.47998046875,0,0,0.00
001852.120,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.95,0.00,0.00,0.00,0.00,0.00,791.67,7.08,270.489990234375,0,0,0.00
001852.130,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.96,0.00,0.00,0.00,0.00,0.00,791.68,7.22,270.489990234375,0,0,0.00
001852.140,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.97,0.00,0.00,0.00,0.00,0.00,791.69,7.34,270.5,0,0,0.00
001852.150,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.98,0.00,0.00,0.00,0.00,0.00,791.70,7.24,270.509979248047,0,0,0.00
001852.160,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,5.99,0.00,0.00,0.00,0.00,0.00,791.71,7.10,270.509979248047,0,0,0.00
001852.170,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,6.00,0.00,0.00,0.00,0.00,0.00,791.72,7.18,270.519989013672,0,0,0.00
001852.180,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,6.01,0.00,0.00,0.00,0.00,0.00,791.73,7.33,270.529998779297,0,0,0.00
001852.190,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,6.02,0.00,0.00,0.00,0.00,0.00,791.74,7.31,270.529998779297,0,0,0.00
001852.200,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,6.03,0.00,0.00,0.00,0.00,0.00,791.74,7.26,270.540008544922,0,0,0.00
001852.210,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,6.04,0.00,0.00,0.00,0.00,0.00,791.75,7.18,270.549987792969,0,0,0.00
001852.220,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,6.05,0.00,0.00,0.00,0.00,0.00,791.76,7.35,270.549987792969,0,0,0.00
001852.230,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,6.06,0.00,0.00,0.00,0.00,0.00,791.77,7.41,270.559997558594,0,0,0.00
001852.240,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,6.07,0.00,0.00,0.00,0.00,0.00,791.78,7.30,270.570007324219,0,0,0.00
001852.250,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,6.08,0.00,0.00,0.00,0.00,0.00,791.79,7.28,270.570007324219,0,0,0.00
001852.260,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,6.09,0.00,0.00,0.00,0.00,0.00,791.80,7.43,270.579986572266,0,0,0.00
001852.270,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,6.10,0.00,0.00,0.00,0.00,0.00,791.81,7.46,270.589996337891,0,0,0.00
001852.280,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,6.11,0.00,0.00,0.00,0.00,0.00,791.82,7.35,270.589996337891,0,0,0.00
001852.290,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,6.12,0.00,0.00,0.00,0.00,0.00,791.83,7.35,270.600006103516,0,0,0.00
001852.300,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,6.13,0.00,0.00,0.00,0.00,0.00,791.84,7.55,270.609985351563,0,0,0.00
001852.310,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,6.14,0.00,0.00,0.00,0.00,0.00,791.85,7.57,270.609985351563,0,0,0.00
001852.320,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,6.15,0.00,0.00,0.00,0.00,0.00,791.86,7.52,270.619995117188,0,0,0.00
001852.330,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,6.16,0.00,0.00,0.00,0.00,0.00,791.87,7.51,270.630004882813,0,0,0.00
001852.340,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,6.17,0.00,0.00,0.00,0.00,0.00,791.88,7.53,270.630004882813,0,0,0.00
001852.350,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,6.18,0.00,0.00,0.00,0.00,0.00,791.89,7.59,270.639984130859,0,0,0.00
001852.360,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,6.19,0.00,0.00,0.00,0.00,0.00,791.90,7.56,270.649993896484,0,0,0.00
001852.370,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,6.20,0.00,0.00,0.00,0.00,0.00,791.91,7.52,270.660003662109,0,0,0.00
001852.380,0,0.00,0.0,0°0.000000 北,0°0.000000 东,0,0,0,0.00,0.00,0.00,0.00,0,6.21,0.00,0.00,0.00,0.00,0.00,791.92,7.52,270.660003662109,0,0,0.00
